시군명,농장명,축종명,상세구분,사육두수(마리),소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,비고
양평군,으뜸농장,육계,육계,35000,12524,경기도 양평군 용문면 수곡안말길 256,경기도 양평군 용문면 화전리 1144번지,37.4566547561,127.5978277917,2020-06-10,
양평군,이**,육계,육계,30000,12541,경기도 양평군 지평면 지평햇골길 46,경기도 양평군 지평면 지평리 115,37.4698315202,127.6432729434,2020-06-10,
양평군,이**,육계,육계,49500,12537,경기도 양평군 양동면 오리벌길71번길 1,경기도 양평군 양동면 매월리 574,37.4321421502,127.7211935122,2020-06-10,
양평군,이**,육계,육계,35000,12528,경기도 양평군 단월면 향소절골길 73-14,경기도 양평군 단월면 향소리 674,37.5617526628,127.6504462785,2020-06-10,
양평군,이화농장,육계,육계,100000,12540,경기도 양평군 양동면 농고길 3-38,경기도 양평군 양동면 삼산리 1374-4,37.4055457642,127.7594988334,2020-06-10,
양평군,일오삼농장,메추리,,140000,12570,경기도 양평군 개군면 소감터길 57,경기도 양평군 개군면 계전리 739-49,37.4161141421,127.5673192351,2020-06-10,
양평군,장**,육계,육계,30000,12532,경기도 양평군 청운면 버덩길 48,경기도 양평군 청운면 갈운리 313,37.5381310892,127.7741179391,2020-06-10,
양평군,정**,육계,육계,65000,12540,경기도 양평군 양동면 양서북로 98-20,경기도 양평군 양동면 삼산리 118-3,37.4234527963,127.7650646584,2020-06-10,
양평군,정**,육계,육계,32000,12544,경기도 양평군 지평면 아래솔고갯길 19-36,경기도 양평군 지평면 옥현리 1952,37.4459664716,127.6244492555,2020-06-10,
양평군,제일농장,육계,육계,55000,12544,경기도 양평군 지평면 중간담길 60,경기도 양평군 지평면 옥현리 1515번지,37.4430992032,127.6164858512,2020-06-10,
양평군,조**,재래,,25000,12512,경기도 양평군 용문면 망능길 280,경기도 양평군 용문면 망능리 165-4,37.5480485679,127.6385432792,2020-06-10,
양평군,주민농장,종계,,25000,12547,경기도 양평군 양평읍 백운길 263,경기도 양평군 양평읍 백안리 690-3,37.5059808783,127.5172092180,2020-06-10,
양평군,주안농장,육계,육계,55000,12532,경기도 양평군 청운면 증안골1길 29-16,경기도 양평군 청운면 갈운리 60-1번지,37.5334460191,127.7884186961,2020-06-10,
양평군,준식농장,육계,육계,45000,12506,경기도 양평군 옥천면 마유산로 390-33,경기도 양평군 옥천면 옥천리 83-2번지,37.5234848682,127.4796067377,2020-06-10,
양평군,지**,육계,육계,30000,12541,,경기도 양평군 지평면 지평리 114-1,37.4704781989,127.6435525814,2020-06-10,
양평군,청계농장,육계,육계,45000,12580,경기도 양평군 양서면 청계길165번길 25-19,경기도 양평군 양서면 청계리 277-3,37.5378396739,127.4121290751,2020-06-10,
양평군,청구농장,육계,육계,45000,12529,경기도 양평군 단월면 되퇴울길 17,경기도 양평군 단월면 보룡리 405번지,37.5420933618,127.6708277459,2020-06-10,
양평군,터골농장,육계,육계,75000,12529,경기도 양평군 단월면 터골길114번길 24,경기도 양평군 단월면 봉상리 190번지,37.5250413442,127.6496255866,2020-06-10,
양평군,평화농장,육계,육계,57000,12543,경기도 양평군 지평면 절운5길 116,경기도 양평군 지평면 망미리 613번지,37.4511543364,127.6511176766,2020-06-10,
양평군,하갈농장,육계,육계,48000,12532,경기도 양평군 청운면 증골길24번길 50,경기도 양평군 청운면 갈운리 769번지,37.5425085885,127.7553995701,2020-06-10,
양평군,한**,육계,육계,46000,12530,경기도 양평군 청운면 백동길 35-30,경기도 양평군 청운면 비룡리 232,37.5407239208,127.6824611949,2020-06-10,
양평군,향소농장,육계,육계,53000,12528,경기도 양평군 단월면 석산로 36,경기도 양평군 단월면 향소리 81-1번지,37.5568000513,127.6669552036,2020-06-10,
양평군,휘성농장,산란계,산란계,95000,12563,경기도 양평군 양평읍 양근로441번길 40-20,경기도 양평군 양평읍 창대리 70번지,37.4778401685,127.5172366932,2020-06-10,
양평군,희망농장,육계,육계,50000,12532,경기도 양평군 청운면 증골길 52,경기도 양평군 청운면 갈운리 928번지,37.5451869677,127.7505636257,2020-06-10,
여주시,(주)부영,메추리,,300000,12607,경기도 여주시 흥천면 종다람길 78,경기도 여주시 흥천면 신근리 248-30번지,37.3182979,127.5565090,2018-12-31,
여주시,**,닭,토종닭,1,12617,경기도 여주시 강천면 부평로 111,경기도 여주시 강천면 부평리 501-2번지,37.2660311,127.7484638,2018-12-31,
여주시,**,닭,토종닭,38,12604,경기도 여주시 금사면 뒷머리길 4,경기도 여주시 금사면 이포리 206-2번지,37.3937070,127.5320047,2018-12-31,
여주시,***,닭,산란계,500,12642,,경기도 여주시 능서면 내양리 291-200,37.3401036,127.5807279,2018-12-31,
여주시,***,닭,산란계,800,12666,경기도 여주시 점동면 처리1길 54-44,경기도 여주시 점동면 처리 289-1번지,37.2298693,127.6754171,2018-12-31,
여주시,***,닭,육계,72440,12612,경기도 여주시 북내면 여강로 471-33,경기도 여주시 북내면 장암리 268-37번지,37.3397116,127.6863821,2018-12-31,
여주시,***,닭,토종닭,2,12663,경기도 여주시 가남읍 경충대로961번길 22-71,경기도 여주시 가남읍 은봉리 산103-1번지,37.1782566,127.5555981,2018-12-31,
여주시,***,닭,토종닭,15,12655,경기도 여주시 가남읍 신해2길 27,경기도 여주시 가남읍 신해리 112-1번지,37.2233955,127.5483670,2018-12-31,
여주시,***,닭,토종닭,14,12660,경기도 여주시 가남읍 김대2길 12,경기도 여주시 가남읍 금당리 685번지,37.1970636,127.6067579,2018-12-31,
여주시,***,닭,토종닭,14,12661,경기도 여주시 가남읍 흑석로 134,경기도 여주시 가남읍 심석리 9-3번지,37.1974244,127.5702338,2018-12-31,
여주시,***,닭,토종닭,10,12660,경기도 여주시 가남읍 김대1길 72,경기도 여주시 가남읍 금당리 602-6번지,37.2016169,127.6008130,2018-12-31,
여주시,***,닭,토종닭,6,12660,경기도 여주시 가남읍 김대2길 14-6,경기도 여주시 가남읍 금당리 655-2번지,37.1970334,127.6073884,2018-12-31,
여주시,***,닭,토종닭,15,12656,경기도 여주시 가남읍 아리지그린길 47,경기도 여주시 가남읍 양귀리 201-5번지,37.2136122,127.5876479,2018-12-31,
여주시,***,닭,토종닭,7,12657,경기도 여주시 가남읍 안금2길 34-9,경기도 여주시 가남읍 안금리 456-11번지,37.2268614,127.5976658,2018-12-31,
여주시,***,닭,토종닭,2,12660,경기도 여주시 가남읍 송삼로 125,경기도 여주시 가남읍 삼승리 191-3번지,37.1729262,127.6341971,2018-12-31,
여주시,***,닭,토종닭,9,12646,경기도 여주시 능여로 375,경기도 여주시 연라동 244-1번지,37.2716402,127.5998330,2018-12-31,
여주시,***,닭,토종닭,10,12645,경기도 여주시 가업길 21-19,경기도 여주시 가업동 45번지,37.2786049,127.6157187,2018-12-31,
여주시,***,닭,토종닭,4,12644,경기도 여주시 향교1길 58-1,경기도 여주시 교동 272-3번지,37.2904677,127.6267538,2018-12-31,
여주시,***,닭,토종닭,15,12607,경기도 여주시 흥천면 아래청당길 18-13,경기도 여주시 흥천면 대당리 112번지,37.3229618,127.5435914,2018-12-31,
여주시,***,닭,토종닭,18,12607,경기도 여주시 흥천면 중부대로 2245,경기도 여주시 흥천면 신근리 915번지,37.2988270,127.5545843,2018-12-31,
여주시,***,닭,토종닭,8,12606,경기도 여주시 흥천면 남산로 399,경기도 여주시 흥천면 하다리 83번지,37.3429018,127.5294475,2018-12-31,
여주시,***,닭,토종닭,27,12606,경기도 여주시 흥천면 농경수길 7-20,경기도 여주시 흥천면 복대리 341-1번지,37.3645951,127.5301183,2018-12-31,
여주시,***,닭,토종닭,10,12611,경기도 여주시 대신면 현남길 214,경기도 여주시 대신면 천남리 324-3번지,37.3307673,127.6220771,2018-12-31,
여주시,***,닭,토종닭,13,12608,경기도 여주시 대신면 천서2길 49-77,경기도 여주시 대신면 천서리 109-3번지,37.3973976,127.5621384,2018-12-31,
여주시,***,닭,토종닭,5,12634,경기도 여주시 용강길 153,경기도 여주시 매룡동 253-4번지,37.2820250,127.6519196,2018-12-31,
여주시,***,닭,토종닭,10,12612,경기도 여주시 북내면 석우길 122,경기도 여주시 북내면 석우리 87-2번지,37.3892912,127.6914390,2018-12-31,
여주시,***,닭,토종닭,10,12614,경기도 여주시 북내면 당전로 503-1,경기도 여주시 북내면 중암리 426-1번지,37.3507400,127.7138735,2018-12-31,
여주시,***,닭,토종닭,15,12603,경기도 여주시 산북면 광여로 1091,경기도 여주시 산북면 상품리 586-5번지,37.3971484,127.4295429,2018-12-31,
여주시,***,닭,토종닭,11,12654,경기도 여주시 우만1길 20-8,경기도 여주시 우만동 90-1번지,37.2568034,127.6796919,2018-12-31,
여주시,***,닭,토종닭,11,12654,경기도 여주시 명성로 244,경기도 여주시 능현동 334-9번지,37.2702236,127.6581318,2018-12-31,
여주시,***,닭,토종닭,2,12653,경기도 여주시 세종로 421-50,경기도 여주시 점봉동 389-1번지,37.2607799,127.6468336,2018-12-31,
여주시,***,닭,토종닭,7,12666,경기도 여주시 삼교4길 28-24,경기도 여주시 삼교동 167-1번지,37.2363614,127.6633605,2018-12-31,
여주시,***,닭,토종닭,5,12653,경기도 여주시 세종로517번길 59-3,경기도 여주시 점봉동 77-4번지,37.2561089,127.6541094,2018-12-31,
여주시,***,닭,토종닭,20,12634,경기도 여주시 연양길 15-9,경기도 여주시 연양동 190-3번지,37.2833274,127.6672776,2018-12-31,
여주시,***,닭,토종닭,4,12653,경기도 여주시 멱곡1길 1,경기도 여주시 멱곡동 302번지,37.2561646,127.6651903,2018-12-31,
여주시,***,닭,토종닭,11,12659,경기도 여주시 삼교1길 10-32,경기도 여주시 삼교동 472-1번지,37.2421123,127.6482188,2018-12-31,
여주시,***,닭,토종닭,5,12633,경기도 여주시 세종로113번길 18,경기도 여주시 홍문동 416-5번지,37.2872729,127.6362224,2018-12-31,
여주시,***,닭,토종닭,2,12634,경기도 여주시 용강길 129,경기도 여주시 매룡동 259-2번지,37.2827223,127.6496366,2018-12-31,
여주시,***,닭,토종닭,30,12654,경기도 여주시 우만1길 20-10,경기도 여주시 우만동 84-4번지,37.2571706,127.6785003,2018-12-31,
여주시,***,닭,토종닭,18,12634,경기도 여주시 연양길 27,경기도 여주시 연양동 204-2번지,37.2829387,127.6691121,2018-12-31,
여주시,***,닭,토종닭,7,12654,경기도 여주시 신단2길 151-45,경기도 여주시 우만동 18번지,37.2627262,127.6728007,2018-12-31,
여주시,***,닭,토종닭,20,12635,경기도 여주시 오금3길 22-1,경기도 여주시 오금동 281번지,37.3332106,127.6437729,2018-12-31,
여주시,***,닭,토종닭,10,12655,경기도 여주시 가남읍 신해2길 15-10,경기도 여주시 가남읍 신해리 136-1번지,37.2253608,127.5481445,2018-12-31,
여주시,***,닭,토종닭,30,12662,경기도 여주시 가남읍 대명산길 32-12,경기도 여주시 가남읍 태평리 319-4번지,37.2049804,127.5400677,2018-12-31,
여주시,***,닭,토종닭,11,12663,경기도 여주시 가남읍 은봉길 116-1,경기도 여주시 가남읍 은봉리 513번지,37.1848097,127.5511525,2018-12-31,
여주시,***,닭,토종닭,23,12611,경기도 여주시 대신면 상구1길 8,경기도 여주시 대신면 상구리 329-3번지,37.3720385,127.6397453,2018-12-31,
여주시,***,닭,토종닭,34,12608,경기도 여주시 대신면 여양1로 325-1,경기도 여주시 대신면 송촌리 29번지,37.4135611,127.5809415,2018-12-31,
여주시,***,닭,토종닭,10,12609,경기도 여주시 대신면 옥촌3길 76-24,경기도 여주시 대신면 옥촌리 303-10번지,37.3957879,127.6177782,2018-12-31,
여주시,***,닭,토종닭,10,12609,경기도 여주시 대신면 계림동길 6-15,경기도 여주시 대신면 계림리 318-5번지,37.4077826,127.5925307,2018-12-31,
여주시,***,닭,토종닭,5,12608,경기도 여주시 대신면 송촌2길 105,경기도 여주시 대신면 송촌리 355-2번지,37.4051761,127.5709719,2018-12-31,
여주시,***,닭,토종닭,20,12611,경기도 여주시 대신면 현남길 220,경기도 여주시 대신면 천남리 325-1번지,37.3316266,127.6214410,2018-12-31,
여주시,***,닭,토종닭,12,12611,경기도 여주시 대신면 상구2길 34-40,경기도 여주시 대신면 상구리 2번지,37.3708727,127.6470509,2018-12-31,
여주시,***,닭,토종닭,11,12613,경기도 여주시 북내면 도예로 387,경기도 여주시 북내면 신남리 130-4번지,37.3238534,127.6723050,2018-12-31,
여주시,***,닭,토종닭,2,12612,경기도 여주시 북내면 여양3로 41,경기도 여주시 북내면 서원리 313-8번지,37.3970958,127.6848813,2018-12-31,
여주시,***,닭,토종닭,3,12614,경기도 여주시 북내면 여강로 353,경기도 여주시 북내면 신접리 199-1번지,37.3311039,127.6853789,2018-12-31,
여주시,***,닭,토종닭,70,12603,경기도 여주시 산북면 후리길 116,경기도 여주시 산북면 후리 112번지,37.3920935,127.4562661,2018-12-31,
여주시,***,닭,토종닭,13,12653,경기도 여주시 세종로517번길 67,경기도 여주시 점봉동 39-1번지,37.2561669,127.6550229,2018-12-31,
여주시,***,닭,토종닭,4,12654,경기도 여주시 주내로 494-15,경기도 여주시 우만동 3-1번지,37.2635540,127.6761674,2018-12-31,
여주시,***,닭,토종닭,15,12654,경기도 여주시 멱곡2길 10-1,경기도 여주시 멱곡동 79-1번지,37.2503898,127.6746639,2018-12-31,
여주시,***,닭,토종닭,16,12653,경기도 여주시 농산로 156-1,경기도 여주시 상거동 173-4번지,37.2503623,127.6303904,2018-12-31,
여주시,***,닭,토종닭,32,12654,경기도 여주시 신단2길 151-41,경기도 여주시 우만동 19-2번지,37.2629698,127.6743247,2018-12-31,
여주시,***,닭,토종닭,5,12634,경기도 여주시 연양길 28,경기도 여주시 연양동 207번지,37.2828293,127.6693254,2018-12-31,
여주시,***,닭,토종닭,5,12634,경기도 여주시 칠산길 97,경기도 여주시 상동 509번지,37.2857164,127.6474745,2018-12-31,
여주시,***,닭,토종닭,15,12659,경기도 여주시 주내로 737-30,경기도 여주시 멱곡동 381-1번지,37.2483925,127.6645249,2018-12-31,
여주시,***,닭,토종닭,21,12653,경기도 여주시 세종로475번길 36,경기도 여주시 점봉동 387번지,37.2603586,127.6480813,2018-12-31,
여주시,***,닭,토종닭,15,12634,경기도 여주시 연양길 99,경기도 여주시 연양동 254번지,37.2876930,127.6680489,2018-12-31,
