시군명,가축전염병명,농장소재지,축종명,감염두수,진단일자,병성감정기관명
포천시,결핵병,경기도 포천시 창수면 운산리,소-한우,1,2017-01-13,경기 북부 북부지소
포천시,가금티프스,경기도 포천시 군내면 상성북리,닭-육계,92,2017-01-23,경기 북부축산위생연구소
포천시,고병원성조류인플루엔자,경기도 포천시 이동면 노곡리,닭-산란계,,2017-01-27,조류질병과
포천시,고병원성조류인플루엔자,경기도 포천시 화현면 지현리,닭-산란계,,2017-02-02,조류질병과
포천시,결핵병,경기도 포천시 영중면 금주리,소-한우,1,2017-04-03,경기도 동물위생시험소
포천시,결핵병,경기도 포천시 영중면 금주리,소-한우,1,2017-04-13,경기 북부 북부지소
포천시,가금티프스,경기도 포천시 가산면 마산리,닭-토종닭,3,2017-10-27,경기 북부 북부지소
포천시,결핵병,경기도 포천시 신북면 심곡리,소-젖소,1,2017-12-04,경기 북부 북부지소
포천시,결핵병,경기도 포천시 군내면 하성북리,소-한우,1,2017-12-04,경기 북부 북부지소
포천시,고병원성조류인플루엔자,경기도 포천시 영북면 자일리,닭-산란계,64890,2018-01-04,조류질병과
포천시,결핵병,경기도 포천시 이동면 연곡리,소-한우,1,2018-03-21,경기도 동물위생시험소
포천시,결핵병,경기도 포천시 이동면 연곡리,소-한우,1,2018-03-29,경기 북부 북부지소
포천시,결핵병,경기도 포천시 창수면 주원리,소-한우,1,2018-06-29,경기 북부 북부지소
포천시,결핵병,경기도 포천시 창수면 주원리,소-한우,1,2018-07-06,경기 북부 북부지소
포천시,결핵병,경기도 포천시 동교동,소-젖소,4,2019-04-29,경기 북부 북부지소
포천시,결핵병,경기도 포천시 동교동,소-젖소,16,2019-05-01,경기 북부 북부지소
포천시,결핵병,경기도 포천시 이동면 연곡리,소-젖소,3,2019-06-03,경기 북부 북부지소
포천시,낭충봉아부패병,경기도 포천시 군내면 구읍리,벌-재래종,3,2019-06-24,경기 북부 북부지소
포천시,결핵병,경기도 포천시 동교동,소-젖소,3,2019-09-26,경기 북부 북부지소
포천시,결핵병,경기도 포천시 영중면 양문리,소-한우,1,2020-01-13,경기 북부 동물위생시험소
포천시,고병원성조류인플루엔자,경기도 포천시 선단동,닭-산란계,0,2021-01-13,조류인플루엔자연구진단과
포천시,고병원성조류인플루엔자,경기도 포천시 신북면 삼성당리,닭-산란계,0,2021-01-27,조류인플루엔자연구진단과
포천시,고병원성조류인플루엔자,경기도 포천시 창수면 주원리,닭-산란계,0,2021-02-08,조류인플루엔자연구진단과
포천시,고병원성조류인플루엔자,경기도 포천시 영중면 거사리,닭-산란계,0,2021-02-27,조류인플루엔자연구진단과
포천시,결핵병,경기도 포천시 화현면 화현리,소-육우,1,2021-03-30,경기도 동물위생시험소
포천시,결핵병,경기도 포천시 화현면 화현리,소-육우,3,2021-04-08,경기 북부 북부지소
포천시,결핵병,경기도 포천시 일동면 사직리,소-육우,1,2021-04-13,경기도 동물위생시험소
포천시,결핵병,경기도 포천시 일동면 사직리,소-육우,3,2021-04-19,경기 북부 북부지소
포천시,결핵병,경기도 포천시 화현면 화현리,소-육우,5,2021-06-11,경기 북부 북부지소
포천시,결핵병,경기도 포천시 소흘읍 고모리,소-한우,1,2021-08-13,경기 북부 북부지소
하남시,결핵병,경기도 하남시 감이동,소-젖소,1,2000-06-21,경기 동부지소
하남시,결핵병,경기도 하남시 상사창동,소-젖소,1,2001-03-29,경기 동부지소
하남시,결핵병,경기도 하남시 상사창동,소-젖소,2,2001-03-29,경기 동부지소
하남시,결핵병,경기도 하남시 상사창동,소-젖소,1,2001-05-17,동북부지소
하남시,브루셀라병,경기도 하남시 감일동,소-한우,1,2005-06-18,경기 동부지소
하남시,브루셀라병,경기도 하남시 감북동,소-한우,1,2005-08-22,경기 동부지소
화성시,브루셀라병,경기도 화성시 우정읍 조암리,소-젖소,13,2000-01-05,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 마도면 백곡리,소-젖소,8,2000-01-10,경기도축산위생연구소
화성시,결핵병,경기도 화성시 남양동,소-젖소,2,2000-01-13,경기도축산위생연구소
화성시,결핵병,경기도 화성시 남양동,소-젖소,1,2000-01-14,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 양감면 사창리,소-젖소,3,2000-01-17,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 장안면 사랑리,소-젖소,16,2000-01-20,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 남양동,소-젖소,15,2000-01-20,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 봉담읍,소-젖소,7,2000-01-24,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 봉담읍,소-젖소,7,2000-01-24,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 봉담읍,소-젖소,7,2000-01-24,경기도축산위생연구소
화성시,결핵병,경기도 화성시 송산면,소-젖소,10,2000-02-09,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 장안면,소-젖소,2,2000-02-23,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 비봉면 구포리,소-젖소,2,2000-02-23,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 봉담읍,소-젖소,2,2000-02-23,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 마도면 두곡리,소-젖소,6,2000-02-23,경기도축산위생연구소
화성시,결핵병,경기도 화성시 향남읍 상두리,소-젖소,4,2000-02-24,경기도축산위생연구소
화성시,결핵병,경기도 화성시 향남읍 상신리,소-젖소,11,2000-02-24,경기도축산위생연구소
화성시,결핵병,경기도 화성시 팔탄면,소-젖소,2,2000-02-24,경기도축산위생연구소
화성시,결핵병,경기도 화성시 양감면 사창리,소-젖소,1,2000-02-24,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 장안면 사랑리,소-젖소,4,2000-02-25,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 우정읍 조암리,소-젖소,6,2000-02-25,경기도축산위생연구소
화성시,가금티프스,경기도 화성시 장안면 독정리,닭-육계,30000,2000-02-28,조류질병과
화성시,브루셀라병,경기도 화성시 마도면 백곡리,소-젖소,5,2000-03-02,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 양감면 사창리,소-젖소,4,2000-03-06,경기도축산위생연구소
화성시,결핵병,경기도 화성시 남양동,소-젖소,1,2000-03-06,경기도축산위생연구소
화성시,결핵병,경기도 화성시 남양동,소-젖소,2,2000-03-06,경기도축산위생연구소
화성시,결핵병,경기도 화성시 남양동,소-젖소,1,2000-03-09,경기도축산위생연구소
화성시,결핵병,경기도 화성시 남양동,소-젖소,10,2000-03-09,경기도축산위생연구소
화성시,결핵병,경기도 화성시 서신면,소-젖소,3,2000-03-10,경기도축산위생연구소
화성시,결핵병,경기도 화성시 서신면,소-젖소,1,2000-03-10,경기도축산위생연구소
화성시,결핵병,경기도 화성시 마도면,소,3,2000-03-10,경기도축산위생연구소
화성시,결핵병,경기도 화성시 향남읍 상신리,소-젖소,2,2000-03-10,경기도축산위생연구소
화성시,결핵병,경기도 화성시 봉담읍,소-젖소,1,2000-03-16,경기도축산위생연구소
화성시,결핵병,경기도 화성시 장안면,소-젖소,3,2000-03-16,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 봉담읍,소-젖소,9,2000-03-21,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 봉담읍,소-젖소,10,2000-03-21,경기도축산위생연구소
화성시,결핵병,경기도 화성시 봉담읍,소-젖소,1,2000-03-23,경기도축산위생연구소
화성시,결핵병,경기도 화성시 향남읍 상신리,소-젖소,1,2000-03-24,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 장안면,소-젖소,1,2000-03-27,경기도축산위생연구소
화성시,구제역,경기도 화성시 비봉면,소-젖소,4,2000-04-04,병리진단과
화성시,브루셀라병,경기도 화성시 마도면 백곡리,소-젖소,4,2000-04-21,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 비봉면 구포리,소-젖소,1,2000-04-21,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 장안면 어은리,소-젖소,28,2000-04-21,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 우정읍 조암리,소-젖소,15,2000-04-21,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 마도면,소-젖소,3,2000-04-21,경기도축산위생연구소
화성시,결핵병,경기도 화성시 남양동,소-젖소,7,2000-05-04,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 양감면 사창리,소-젖소,4,2000-05-06,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 장안면,소-젖소,7,2000-05-26,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 장안면 사랑리,소-젖소,2,2000-05-26,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 우정읍 주곡리,소-젖소,2,2000-05-26,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 남양동,소-젖소,1,2000-05-29,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 향남읍 장짐리,소-젖소,22,2000-05-29,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 봉담읍,소-젖소,1,2000-05-29,경기도축산위생연구소
화성시,뉴캣슬병,경기도 화성시 남양동,닭,3000,2000-06-01,조류질병과
화성시,결핵병,경기도 화성시 향남읍 하길리,소-젖소,4,2000-06-08,경기도축산위생연구소
화성시,뉴캣슬병,경기도 화성시 우정읍 화수리,닭,12000,2000-06-13,조류질병과
화성시,결핵병,경기도 화성시 향남읍 증거리,소-젖소,3,2000-06-16,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 마도면 두곡리,소-젖소,2,2000-06-20,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 장안면 어은리,소-젖소,10,2000-06-20,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 향남읍 갈천리,소-젖소,2,2000-06-22,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 향남읍 도이리,소-젖소,4,2000-06-22,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 장안면 어은리,소-젖소,9,2000-06-22,경기도축산위생연구소
화성시,뉴캣슬병,경기도 화성시 향남읍 평리,닭,870,2000-06-29,조류질병과
화성시,브루셀라병,경기도 화성시 양감면 사창리,소-젖소,4,2000-07-06,경기도축산위생연구소
화성시,결핵병,경기도 화성시 장안면 장안리,소-젖소,5,2000-07-06,경기도축산위생연구소
화성시,결핵병,경기도 화성시 장안면 장안리,소-젖소,1,2000-07-06,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 장안면 사랑리,소-젖소,8,2000-07-24,경기도축산위생연구소
화성시,결핵병,경기도 화성시 향남읍 상두리,소-젖소,1,2000-07-24,경기도축산위생연구소
화성시,돼지오제스키병,경기도 화성시 남양동,돼지,121,2000-08-01,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 향남읍 갈천리,소-젖소,1,2000-08-11,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 비봉면 구포리,소-젖소,1,2000-08-14,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 향남읍 도이리,소-젖소,5,2000-08-19,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 장안면 어은리,소-젖소,28,2000-08-19,경기도축산위생연구소
화성시,브루셀라병,경기도 화성시 양감면 사창리,소-젖소,1,2000-09-01,경기도축산위생연구소
화성시,가금티프스,경기도 화성시 장안면 수촌리,닭,1000,2000-09-02,경기도축산위생연구소
